Well_ID,Formation,GR_API,NPHI_frac,RHOB_gcc,RT_ohmm,SW_frac
Well_B,Basement,134.4545328465123,0.05987334516589102,2.6577214692907245,1486.9492152407747,0.003732193569882165
Well_D,Reservoir_1,36.98914259021986,0.25179077443389547,2.377846779457639,290.15692850022396,0.27155443992821293
Well_C,Reservoir_2,32.92370289447862,0.2261992192999701,2.4328510915437915,747.6917101685167,0.19515978444831936
Well_A,Shale_Cap,102.30510470936395,0.4106686740259265,2.221520856950997,2.199916114638715,0.9596744563267371
Well_B,Basement,140.40008602459352,0.04570755579701338,2.677656598093122,1714.5642779618797,0.011815542267205702
Well_A,Shale_Cap,107.21500518493002,0.38924345332163884,2.290486192465737,2.29232624810806,0.930904624400242
Well_A,Shale_Cap,109.09460796325752,0.3885177441238607,2.2503829555483152,5.0292408285377554,0.871017286710805
Well_C,Shale_Cap,134.43478487829395,0.37618192416545404,2.2643951588429636,4.6664019161864765,0.8711509666951135
Well_B,Transition,67.65381633703069,0.3296823205707193,2.36066840046357,36.45913958782985,0.481694436348655
Well_D,Transition,67.99673812824226,0.31209030652710734,2.3764699918697025,44.96787336398803,0.49335589882384945
Well_D,Shale_Cap,116.38327733733536,0.3712656052791881,2.2486773477074835,3.923560586412036,0.9361164215211388
Well_C,Basement,139.84995908787266,0.04352458194364841,2.682325759144998,1743.9295138806676,0.0026946779397369514
Well_C,Reservoir_2,31.093879133909486,0.2170125392335715,2.4664260806454603,528.0028387016245,0.23051179680164274
Well_B,Reservoir_2,22.66730024319692,0.25015027379673843,2.4263074034848,618.9592352817644,0.18302941538298478
Well_D,Reservoir_1,46.74375359497661,0.18577656141438437,2.4246152823813305,209.8141658910547,0.30018869040105245
Well_D,Basement,142.0856384070186,0.040460605806033556,2.6477889106121966,1705.4132535177662,0.03489733757935161
Well_D,Transition,83.4905476556536,0.3395288116903097,2.3030727516486684,37.11784025337191,0.5862286755260255
Well_A,Shale_Cap,112.80972761341498,0.3533937274852202,2.2462175921844594,5.121462012027527,0.9119236453291428
Well_D,Reservoir_1,47.529900671546756,0.1809764861989688,2.409758221043079,313.69387884721425,0.21233630773040174
Well_A,Reservoir_2,36.4344369504865,0.22158476412637895,2.3879157228674575,749.7656479341967,0.24029911134926193
Well_B,Transition,79.59158517437196,0.3247156438364431,2.3178683896105285,46.5315441865198,0.5716510961612337
Well_A,Transition,63.771299327947865,0.3063930365183795,2.33487460506977,22.73107164522945,0.5871765450722205
Well_B,Shale_Cap,119.34781861518684,0.36648583841676774,2.2506830483497606,5.892312651889331,0.8793962930624574
Well_D,Reservoir_2,26.563770305685985,0.2082834974222963,2.45358746565913,713.205053288119,0.24181104549086296
Well_D,Basement,135.10723578904808,0.03274193271209404,2.6396730604299306,1142.765620620728,0.042757279985910765
Well_B,Transition,74.28476590152489,0.30924121786503794,2.373501715278478,47.84766022870535,0.6178801763867466
Well_C,Shale_Cap,117.98768891164403,0.36804979610616717,2.27844739723397,4.3625513359785515,0.9359318530521517
Well_B,Basement,142.51190885539015,0.04191734278359074,2.635086667803303,1552.5685456830015,0.03502636683084669
Well_C,Reservoir_2,34.61257052632879,0.2430090018507228,2.409938393964804,477.17675346914325,0.2257308996885491
Well_A,Transition,74.92822982438119,0.30500400412503387,2.409870024693519,31.66338849797502,0.6106094807597541
Well_A,Basement,160.65951133603215,0.055345056484805505,2.686629662776215,1492.893972161498,0.027702968628787145
Well_A,Basement,143.3804245551484,0.05497743089091395,2.679977727561634,1096.6644304079718,0.04842425423200218
Well_D,Basement,144.52951966368673,0.0444169824605397,2.6269953730108493,1152.0494088428584,0.05871152810334843
Well_A,Transition,81.51600984496181,0.3155787300702423,2.3637331859845565,53.042354683015205,0.5494762254035306
Well_C,Transition,91.3959394667803,0.2781659824772137,2.338387008925768,47.089609133659145,0.5828221504905828
Well_A,Reservoir_1,40.236198314014906,0.20856801496283867,2.3796425250663837,343.2664626112793,0.28805537704187023
Well_B,Reservoir_2,30.214853995966955,0.2400133144276242,2.440995473743619,347.3844224787194,0.2005754717965434
Well_B,Shale_Cap,125.59062736162028,0.3884194588877878,2.259840376959856,4.210828302874181,0.9015519786586952
Well_D,Basement,138.84379094399452,0.04521162543991596,2.6341167270787067,1111.0409787661931,0.05228484205145126
Well_B,Reservoir_1,48.359618304279735,0.22234011899153394,2.42367138646401,308.65395561737466,0.28993964521459253
Well_C,Shale_Cap,109.07235431039572,0.37261445721507597,2.252867769346845,4.195434660309424,0.8873922547756782
Well_A,Reservoir_1,35.82377095090757,0.18294659428312932,2.3795528162756425,350.5017531534729,0.23854328626886437
Well_D,Transition,86.9015069999194,0.289283970738954,2.2987792612722115,43.36142367921036,0.5265438620008197
Well_A,Basement,141.06461093238,0.044517127035093994,2.664800546775584,1454.3312338004862,0.03793692921825839
Well_A,Shale_Cap,124.01426188934036,0.3728046270842183,2.223479046278359,5.0037591934532735,0.8631784766819106
Well_C,Shale_Cap,112.28992859031511,0.3608569817020991,2.256875757630998,2.2700101867352878,0.9174311292694773
Well_B,Shale_Cap,119.61078118743639,0.37539198571588467,2.231515337114634,4.951539939338424,0.9415920756435678
Well_B,Shale_Cap,105.23049710209526,0.3614097827961518,2.2200694148981985,2.8213317548271992,0.9127951606826556
Well_A,Shale_Cap,114.79980852474482,0.3615628037374937,2.22992085255837,4.627024253898228,0.975909853120986
Well_D,Reservoir_1,37.66957467997648,0.21353641744278795,2.3990663983082547,315.7515926590992,0.2648378533948319
Well_B,Basement,140.3700693380437,0.03700418763072402,2.6848919725363753,863.5996157930275,0.05790092216726831
Well_D,Transition,84.49117243593274,0.2770347342249476,2.374563329312646,29.577573585904986,0.5179534755269692
Well_B,Transition,90.30345534730043,0.32035322933687005,2.3581448593247694,53.02914797016564,0.49482681261652606
Well_D,Transition,82.41181020191618,0.30681178432800993,2.361720877627844,43.942164993446525,0.5752156639625762
Well_C,Transition,67.38822297351133,0.2954121851186394,2.348695691505584,39.568264101757734,0.5154342154851452
Well_D,Reservoir_1,45.43234465028486,0.20875617966001378,2.4324870671974104,209.0205574948053,0.27069525976300346
Well_C,Reservoir_2,30.329613845100297,0.22952895698251524,2.436512914841943,369.0915060172246,0.22980612196114777
Well_C,Basement,141.21116442597,0.05826047171441506,2.6468970728828536,1501.1030360650009,0.0005432496948222586
Well_D,Shale_Cap,107.14738319409057,0.4149916780841084,2.2776290815738096,4.550752987583742,0.881462870397514
Well_C,Reservoir_2,29.485126147243285,0.2352697443066212,2.44588448258027,711.5232698850803,0.14164946648136145
Well_A,Transition,76.12473759746942,0.28432468668827204,2.3292837684305123,28.019834137367987,0.5146583678391841
Well_C,Reservoir_2,31.664108549753223,0.21568480021778497,2.453641041314252,676.6219843569822,0.1497379014243487
Well_B,Basement,150.92347693201557,0.05499685110302934,2.6741600681275783,1689.4394573194852,0.03265523796682186
Well_D,Shale_Cap,123.85799162144525,0.35524675155345403,2.2673831212877853,4.08579609666752,0.8588996335133652
Well_A,Shale_Cap,127.09832669813393,0.3936665798562214,2.245813723608413,4.337795639029704,0.9199831526232427
Well_D,Basement,137.28408380419012,0.036189553968462254,2.6691145578681463,1558.6483240770995,0.027260725384059308
Well_B,Basement,146.32937503075686,0.03661394200276752,2.6807875586909486,1484.9147472551376,0.025656080022200236
Well_B,Transition,93.94012282534494,0.284666868244333,2.3335132859227428,34.42501981673598,0.4830678660285012
Well_B,Shale_Cap,126.87670309583842,0.3805077684108482,2.211606536876047,2.224704309389756,0.9138424448198115
Well_C,Reservoir_2,29.53438588800114,0.25887264006937627,2.414869862114415,404.53089914691986,0.15925551371254718
Well_C,Reservoir_1,46.879231120487866,0.22580743792103422,2.416801025891378,371.6726782537021,0.2722161171849381
Well_D,Reservoir_1,40.01214970090006,0.197755265309845,2.388296989468844,293.901471524528,0.25426645778556073
Well_D,Basement,137.04753682012628,0.03648925633791979,2.620326261297693,1595.7000381154733,0.047357570899181134
Well_A,Transition,82.39107068253891,0.294900884128926,2.346236372199913,31.11372310534303,0.5507887814790742
Well_A,Reservoir_1,43.96727714495614,0.20540400738849612,2.392971871314794,303.8765093349407,0.2503758967061848
Well_D,Shale_Cap,122.93985332379444,0.37372940627655205,2.268436030039545,5.435057117397889,0.9472862609765461
Well_C,Basement,144.89612732325529,0.07056543564829541,2.6260733469402227,994.3288655077688,0.04041872504849446
Well_B,Reservoir_2,34.77756323171124,0.21162626977027812,2.431652663727898,407.6007797757674,0.14023905622628843
Well_D,Basement,140.22946051457257,0.05975816719344709,2.6875536333182724,1313.4400149219334,0.00968176806332302
Well_A,Reservoir_2,28.452100726254137,0.20482990178649332,2.4356596589915127,595.1890225135087,0.21293032197147832
Well_C,Basement,140.14910326926508,0.03622382499245763,2.643056779874872,1047.5985309068217,0.05759176816280731
Well_D,Basement,148.12829977257638,0.07088442772869925,2.6124205006328616,1336.8145034542727,0.04178578842216643
Well_D,Basement,130.72045368916574,0.04131707268123634,2.676038872583673,1300.1014768689643,0.024717485702046117
Well_C,Reservoir_2,33.63910586421542,0.2484854027907566,2.4197220809541493,640.9880813414081,0.15406446868162801
Well_D,Reservoir_2,32.4284358070168,0.21209307355273954,2.4318379832167953,686.7990329229156,0.16475025366033832
Well_C,Basement,147.15070669994,0.047653794300425864,2.661147139848801,1227.3444950494197,0.001087442462743784
Well_B,Reservoir_1,33.30845151219874,0.2624158618205995,2.387760659484517,323.3908787197926,0.27263579551694506
Well_C,Transition,80.2450912359211,0.33517240968390266,2.361163164178206,49.20306820815168,0.5479132523971356
Well_C,Transition,81.11327356534343,0.3219293846762177,2.3312296813751137,34.69788218208243,0.5056819074964808
Well_C,Transition,71.59969148481883,0.29872950850769286,2.3871231440405243,51.36563905621046,0.5084861839496634
Well_D,Reservoir_2,29.71349172456605,0.24696861764410571,2.395062213320308,833.0748803869022,0.14798776734970676
Well_D,Reservoir_2,28.966498526173517,0.23422567384558945,2.4640015791285372,549.7402833604863,0.2596618824683541
Well_C,Reservoir_1,39.04858531496277,0.1724689458791625,2.4223942289193228,217.2289447352358,0.23206246411433942
Well_D,Transition,73.00523688229421,0.296309492846883,2.3318576600638536,44.74129683283577,0.571942127861025
Well_A,Transition,60.35547154320744,0.31303043982679013,2.3158694298872557,35.90760662265065,0.4807438865935684
Well_A,Basement,145.59276633737147,0.05668340488718081,2.6379747860366454,1539.8635445793261,0.03502281526388184
Well_D,Reservoir_2,32.4099777820678,0.24409013079649447,2.4557811337475104,745.5910981376537,0.20216096796855498
Well_D,Transition,81.27810236767598,0.28277824179652855,2.3921010991037557,24.285597223877208,0.5072965279860405
Well_C,Reservoir_1,46.187419635234164,0.21593151090281523,2.419263695905352,396.13940706208393,0.28104583853967047
Well_B,Reservoir_1,52.199744247458284,0.2314308630446977,2.4138127118253005,324.4217443253807,0.20877720592043209
Well_D,Transition,85.53048464613987,0.3361861269946622,2.343458623138229,28.02487983770552,0.5083155852734349
Well_A,Reservoir_2,26.55183481328806,0.21430476183744596,2.4325898380281994,801.154412358273,0.20084715760864622
Well_C,Reservoir_1,33.56659788492815,0.19184487639706158,2.4403856784728357,373.6760461121934,0.2691412922368924
Well_D,Basement,138.0529926768872,0.05854525227066616,2.627241982988141,1695.1616315052624,0.03818245689200246
Well_A,Reservoir_1,47.34148500501905,0.18648810788750297,2.392098603154468,209.6409121186273,0.27335691506724735
Well_A,Shale_Cap,123.70565033679298,0.3526572438707951,2.2669634842533335,5.259758914162157,0.9511432816088049
Well_B,Shale_Cap,110.13981348185193,0.3660645636314085,2.2616405313416945,2.353539787938075,0.9408633477033601
Well_C,Reservoir_2,26.95722657961896,0.19074748616654844,2.446993000945994,340.6590399503991,0.22002168695667898
Well_C,Transition,65.48157782910356,0.3135828555087639,2.3409386350153043,50.86037299055933,0.5255406865706447
Well_B,Reservoir_2,33.67529014542059,0.23632311914365559,2.4493853517961703,355.64563440270496,0.15139015241860038
Well_B,Reservoir_2,24.32213938396447,0.24513577359973965,2.452249375880272,774.7523336338315,0.2597153956882588
Well_C,Reservoir_2,26.916584357117515,0.22511839052651597,2.4392138542474475,735.3812730698753,0.20794168294700852
Well_C,Reservoir_2,31.327516077991337,0.2516353345534566,2.413755616131372,442.96963556366967,0.1417257735286502
Well_D,Basement,145.7324199418363,0.0632893331953541,2.671604255620676,1357.055815641376,0.03747684288687189
Well_D,Basement,148.5458825511158,0.052493085956417294,2.6913526542225426,1372.8553418993615,0.05944074942394595
Well_B,Reservoir_1,39.8915145857176,0.24126826717664215,2.3936314266811602,219.50762024570975,0.2616222252265311
Well_D,Shale_Cap,132.25894179742494,0.3873529858598284,2.2079994698469676,2.846543594279445,0.9794320442348549
Well_A,Reservoir_2,35.12754008415518,0.24770462965977982,2.428152880886959,561.0251015529104,0.22097435626008927
Well_D,Reservoir_1,42.74128617573349,0.188821848258868,2.4396332680492523,404.83991653108797,0.21008284386841372
Well_D,Shale_Cap,135.70069752424635,0.38007391343695696,2.270229260708167,3.1011528538074407,0.8703068539292609
Well_A,Transition,88.73180732424704,0.32461749026309467,2.4005504283612553,24.636172380701915,0.5787194803798789
Well_B,Basement,153.92236667019665,0.04469029102188036,2.6499458665648565,867.2303811971531,0.0467461551837472
Well_A,Shale_Cap,122.73870267591697,0.41108320841429546,2.2670795195310447,5.35261989995457,0.9543654215271851
Well_D,Transition,78.34811734914773,0.31116279029037014,2.274113197669171,23.68656858523557,0.5601650126034832
Well_B,Shale_Cap,117.62714032744161,0.3877264663562312,2.2459105755802775,4.33276321710839,0.9270692234660542
Well_D,Basement,139.205166585291,0.04849162288433305,2.6577815730317482,926.1088402875141,0.03641081733240835
Well_A,Basement,139.29004314304225,0.03869384665062474,2.678681336717008,1626.6971482229849,0.05316560611879249
Well_A,Reservoir_1,45.77717750533087,0.19391368480680016,2.427907108615252,419.2818539749367,0.19360312063952714
Well_D,Reservoir_2,28.842111354173344,0.23506330476075962,2.456406880252249,835.8927881573552,0.19580114210317132
Well_C,Shale_Cap,115.86856284889943,0.37607066833143804,2.245882811382393,2.2841395561760085,0.8774031032015037
Well_C,Shale_Cap,114.02737322767808,0.3764645167376844,2.219027634022725,3.0742486698145703,0.8631271538863089
Well_A,Transition,75.95056198003697,0.29517005108258443,2.348147074004196,28.29963382151829,0.5917610476092862
Well_A,Basement,144.87664910851638,0.03796799144610856,2.628738667632707,1059.255392987048,0.007780738693454121
Well_C,Shale_Cap,113.84003147042034,0.3540776667150021,2.240877583450516,2.842027758661372,0.9551730732379179
Well_C,Basement,143.08855972068383,0.04587002177856566,2.632199050734581,1628.193029672326,0.00929551866860656
Well_D,Shale_Cap,119.74848663700179,0.3630314273161837,2.261462556264824,5.215219561933901,0.8678293034598565
Well_D,Reservoir_1,31.284801048395334,0.2136766903264501,2.4638606732796102,197.46048436343187,0.2648798182634779
Well_C,Reservoir_2,31.522678764554634,0.194475073330671,2.438388005014065,482.42563806269476,0.23868574534224252
Well_D,Shale_Cap,113.33555154399393,0.37766468168409506,2.237288843171912,3.833725696525752,0.9442507899188854
Well_D,Basement,152.99534226087522,0.058141517621182665,2.6744620018200616,1132.4879470502235,0.03228136232183418
Well_B,Reservoir_1,44.21239888390512,0.20442233211698485,2.4269031594236865,210.74329447684912,0.24872710448879065
Well_D,Shale_Cap,119.58076439538024,0.41408211032510983,2.2749378343106943,3.4456151162687454,0.961773307725514
Well_A,Transition,77.50396792507175,0.2659225682634656,2.3222660203561136,34.79762671438886,0.5867425742144816
Well_D,Reservoir_2,30.78308010312491,0.2240032360745024,2.47808273179146,579.5009648866297,0.21736942982921825
Well_D,Shale_Cap,133.0076713228965,0.3859124897749419,2.2196671490115842,3.4886930209875886,0.9360167437517946
Well_C,Reservoir_1,43.300653382575774,0.1880539494473431,2.3982226634652264,216.86454808413163,0.21194053358425805
Well_A,Transition,71.3019005516024,0.28903462410149844,2.3750000173534094,52.303579928984625,0.6157897135483267
Well_D,Reservoir_1,35.370823241624876,0.21441082854027732,2.4343591830461113,255.5215894612383,0.20044206619633465
Well_D,Reservoir_1,38.92082181291963,0.2335945041672142,2.4138821526190672,366.9408606573106,0.2110147768156424
Well_B,Transition,69.18166280130862,0.31362719020885893,2.362258219231053,27.237751251388516,0.5168546285125215
Well_D,Reservoir_1,40.153149173166696,0.2206963467269182,2.434579610049781,355.06909862409896,0.20824582809093903
Well_D,Transition,61.303783851183454,0.288307645386856,2.349068232013873,52.06736706267751,0.4856082766670972
Well_B,Shale_Cap,112.72253266414533,0.36126987250420806,2.2366444088706223,2.9525866146627853,0.9680964917443188
Well_C,Transition,60.09415013340022,0.25758599694729867,2.3317940446642846,36.02881810170188,0.5401979299769484
Well_D,Transition,81.66149268842841,0.2894750428696516,2.3916501333462534,48.61946293413973,0.5038991708637472
Well_B,Reservoir_2,32.70628570043731,0.18738867040385598,2.4553641443326346,590.2226250617425,0.20015307735508753
Well_A,Transition,79.72317204365031,0.2583177412100282,2.4017408994928333,49.04967461427105,0.5024951418596583
Well_C,Transition,77.63590203759006,0.29151527333203914,2.332905012152837,40.50782150028755,0.5193469650233644
Well_A,Shale_Cap,122.63606988458407,0.37167611190229494,2.2273986132191927,5.205783104891815,0.9009721649975945
Well_A,Reservoir_2,29.323324564918885,0.2371690723641924,2.4253808744856906,679.0183588411026,0.20789378658091956
Well_B,Basement,146.54753109954171,0.048244360545007844,2.6800596441427373,909.5486699509964,0.0011493291330751743
Well_D,Shale_Cap,120.78454031631156,0.4059174356372603,2.2356233522478255,3.380334982052935,0.8539135033874714
Well_B,Shale_Cap,125.96004250301824,0.3818350496889675,2.2550448079285337,5.732820351037224,0.8845145329657794
Well_B,Basement,151.4687083453731,0.059854496856152184,2.686074637774907,1702.445316610223,0.05309130706176026
Well_B,Transition,74.35568379180903,0.2822151834354335,2.378659016747133,28.419793557908374,0.6148704448624454
Well_B,Reservoir_1,47.256280755178764,0.23945341351501964,2.3979203874806156,275.1275155013717,0.22132582314818178
Well_C,Reservoir_2,30.852256723198266,0.24993141021158896,2.430670092415436,815.8067921695728,0.16228796864062228
Well_D,Reservoir_1,45.842878771204944,0.20618993788004378,2.4164811405644313,199.12279046155933,0.30616916577408804
Well_A,Basement,135.113851661106,0.05085209449633901,2.5702659208729783,1071.9927542248658,0.02825761514608401
Well_A,Shale_Cap,129.64795613237453,0.39554814705529023,2.2593334196393218,5.617439099975429,0.9562630201497941
Well_D,Shale_Cap,132.16804981727503,0.36102166958350324,2.284947263958311,3.609625037197247,0.9649962954698498
Well_A,Reservoir_2,37.67810073591472,0.20787412975176733,2.4235097167694466,417.8552023941057,0.1810529145036313
Well_D,Shale_Cap,115.1312822140824,0.40446166134190653,2.2448229119926033,2.4795643738908484,0.9455403601613362
Well_A,Shale_Cap,105.43517359561186,0.3854011471678285,2.2117549004916044,4.384327820953224,0.9063997099711817
Well_B,Reservoir_2,31.656829769572656,0.24822725444349444,2.4421150758254297,502.29757387557333,0.2279600128667148
Well_A,Reservoir_2,34.71739689335047,0.2339962086743743,2.445280401626673,668.2261640640769,0.2478063759900842
Well_D,Basement,149.63412100064062,0.033451125637717044,2.6311986111416164,859.7299752716767,0.04959306445148785
Well_D,Shale_Cap,119.0183285312342,0.38186744748553303,2.2273959255065217,2.474836382036446,0.9774738695178941
Well_D,Shale_Cap,139.29341340462736,0.41032788110507146,2.2620423664078495,2.129773784188748,0.9356332930345128
Well_D,Basement,136.28848923986658,0.05077480518518863,2.6677325762042825,1116.7218521619595,0.05629894371907896
Well_D,Transition,68.065915396147,0.26184384884245215,2.324188449676615,19.86293249786607,0.48738713610034434
Well_C,Transition,74.69115573262684,0.3377537531468038,2.366696593736013,27.35575037525411,0.5608684456082191
Well_C,Transition,67.31614744720088,0.32165382107774143,2.3358662604454636,48.365757948370835,0.5468290557371361
Well_A,Basement,134.2770185884945,0.03602881814887009,2.64249202020962,1038.1534363361613,0.005081300512518409
Well_D,Shale_Cap,128.30703080815454,0.34961307849046314,2.1933568880377887,5.363634841611629,0.8787610305379883
Well_A,Basement,149.20157049843297,0.04536838637914601,2.64765720178652,1263.2116209580129,0.018197153450956974
Well_D,Basement,148.92340440553448,0.05190423889925058,2.673476561638551,1328.4149374180581,0.0019595436470697526
Well_D,Transition,58.093381172696084,0.28683503175332303,2.3636052613766343,53.93258357262658,0.5587064335490335
Well_C,Reservoir_1,36.10623579447192,0.20314901598284468,2.4134092754199314,268.59341891241866,0.2039630182197395
Well_C,Shale_Cap,124.88172935671378,0.3831394592193687,2.238269374608721,3.4186648199403313,0.9215862393273107
Well_B,Transition,79.79373123432634,0.32318148129911795,2.3399123578395677,48.1428271742696,0.565656342814451
Well_C,Reservoir_1,33.76995781661721,0.19581117995144906,2.404229026082486,267.4248544740071,0.2710987510124888
Well_B,Reservoir_1,37.29747887325343,0.19888906441026266,2.4140877806320598,262.767422012101,0.21181346406608342
Well_B,Reservoir_2,33.587266306250875,0.2233427919123498,2.438132262822001,409.14793755625465,0.2455196258814169
Well_B,Shale_Cap,115.76534310041303,0.34971059381638464,2.256431864226785,4.009709148665506,0.9450932267614051
Well_B,Reservoir_1,43.351584703485294,0.22385445510233717,2.3846133900690663,355.62344939898486,0.25375528220211185
Well_B,Transition,91.62011726503684,0.2853393400895202,2.404541857676735,45.065369169596146,0.5954260124646369
Well_A,Reservoir_2,33.17012227176574,0.22502942763851103,2.4640106331694773,548.5899043607377,0.18548485824596422
Well_C,Shale_Cap,121.12287895878437,0.37628308495614504,2.256199979663311,5.376849301144572,0.9129226744262225
Well_B,Basement,130.29338881576825,0.051435879365051604,2.6054606232383857,885.3424728174871,0.016319916320661362
Well_D,Transition,84.07769836387335,0.29811082571115993,2.3625882991607234,44.9497216105669,0.5284128537774595
Well_C,Reservoir_1,48.250347984353105,0.22167088606023774,2.4074096550627315,363.6574755685724,0.22191141407585424
Well_C,Reservoir_1,45.479143711770796,0.2429896178864784,2.431412211199584,338.8918448392735,0.20444650945469067
Well_B,Transition,67.65486764993082,0.3114478062235135,2.3635181023858762,33.43615648688933,0.5024315841367109
Well_A,Reservoir_1,30.781101962807014,0.20398280505718347,2.385810461291624,356.89357435163015,0.2977557576217346
Well_B,Reservoir_2,31.028654340107405,0.21488416999683274,2.460974142528331,406.4001303218897,0.1680575399711677
Well_A,Shale_Cap,133.24325690470636,0.38982415330823994,2.2428394124050604,5.705855191824739,0.9045515597648853
Well_D,Reservoir_2,22.453219562463538,0.2563660464970534,2.4414536104865867,325.9903443921819,0.23448463497791278
Well_C,Reservoir_1,39.53104113262692,0.20821531691557102,2.4092485871004103,312.97157745561987,0.23772212973196655
Well_D,Basement,142.2479537936237,0.054430021304473754,2.6885464931172214,1094.3428022884402,0.0542545974844539
Well_A,Shale_Cap,111.83070033951759,0.39693541550432987,2.20745545159297,2.2022924152969154,0.9053957609337899
Well_A,Shale_Cap,123.45810360507325,0.38940088374736403,2.2358474821035594,5.269221248852947,0.9709517946220123
Well_D,Transition,72.30260908659164,0.2977866926288534,2.323100733180544,30.485808321676473,0.6018963837640415
Well_A,Transition,54.744094245426865,0.29250355886756385,2.3188436853746808,37.60780171641862,0.5025914301743736
Well_D,Basement,132.21234510723434,0.06328640828248232,2.6693955342159494,1534.1448368111433,0.00923399428162642
Well_C,Shale_Cap,116.32727751824807,0.3661079926167371,2.2269127466353402,4.718788867333381,0.8573684561815585
Well_D,Basement,131.4890271594897,0.0490337632998511,2.647520992161579,1477.4473229241826,0.011606120577388954
Well_C,Transition,67.46294464042732,0.3155205582768695,2.3199334894321986,33.21824696645056,0.5136744219252208
Well_D,Transition,71.98051810117572,0.31950624916955955,2.3654688426533186,42.90440884371503,0.5954090626149089
Well_A,Shale_Cap,111.17064137175704,0.37338421551344886,2.2343960174176507,4.68508330091653,0.8851837124576295
Well_D,Reservoir_2,38.6528745201952,0.2478590774021754,2.4765924040343217,779.0338190502523,0.17473274259433857
Well_A,Reservoir_1,55.68991101923306,0.19764716646132607,2.379299195049353,245.87401355054195,0.2577078180021443
Well_D,Transition,62.95991972873789,0.29255361894124154,2.363119395611169,52.57402243387733,0.5764722715247521
Well_D,Transition,79.77831884640683,0.32557731626626785,2.321430508577836,46.31844446274751,0.5154236877288354
Well_B,Reservoir_2,28.615024307707344,0.2480079717679013,2.4490245063863703,491.89456999630454,0.22117804994247253
Well_A,Reservoir_2,40.336120557755685,0.26046477243424515,2.454712439944915,547.4030557304129,0.17311072332566563
Well_B,Basement,152.69079345262637,0.04264696539318048,2.6816443797127203,1473.1188755389728,0.013999969358959597
Well_A,Basement,150.22321686398027,0.056952029000839996,2.668512530709845,1614.5017656031619,0.002699809274125462
Well_B,Reservoir_1,36.072759954595504,0.1930629806774927,2.4349923781059335,284.41737617907586,0.30146314598146784
Well_C,Reservoir_1,39.492542725404654,0.16948384253777246,2.3885829516263115,302.51775270928573,0.21095766230755955
Well_D,Shale_Cap,135.2913526971178,0.400148879463904,2.224901546639954,5.8612108945216,0.8565541805682871
Well_A,Basement,143.1082628486865,0.05937915537510655,2.6603749796572176,912.454677313765,0.00539261110416964
Well_A,Transition,100.94722444533414,0.2666280148224361,2.3817618558965163,51.938918463374186,0.5369226752303261
Well_D,Basement,144.64784291019546,0.04266843802890004,2.6668698917737803,1478.049506954653,0.054015846672124224
Well_A,Transition,63.1367883888137,0.312773203372862,2.3817435497526147,43.14642774862031,0.6124294501644921
Well_A,Reservoir_2,27.59465831669354,0.215755584727019,2.4637346924035466,634.5345328335036,0.14194921318513445
Well_B,Basement,150.61801243423588,0.04095385625006234,2.6951827053580235,1448.5503901059678,0.0333947057101292
Well_A,Reservoir_2,27.608384614101304,0.22243984201963565,2.4446289184505114,374.8200808760562,0.1882432660265889
Well_C,Reservoir_1,45.87893722635462,0.2276281505784714,2.424422707250912,190.73684179568303,0.1900036862614459
Well_C,Reservoir_1,36.50235539661765,0.2371088560221099,2.4334039741839324,408.9842280308728,0.2578893940735947
Well_D,Shale_Cap,121.07437197798234,0.3627659385948748,2.2506006295832814,4.195491206170399,0.8993972802655013
Well_A,Basement,132.63104066534885,0.06503419828429,2.6500963971810068,1133.4266001300061,0.005798690057265137
Well_D,Reservoir_2,30.941665090344117,0.25837062690296075,2.3902438268692983,783.017820230724,0.25946826805888257
Well_C,Transition,88.2157230887055,0.3067604696220341,2.3137893505642837,32.900037676798725,0.5741510167743109
Well_A,Reservoir_1,35.54812564170457,0.18693298978808082,2.4327462908472945,194.63458027552346,0.265887550775861
Well_A,Reservoir_1,43.299749852427716,0.18948494632719445,2.432016427968452,355.9027487714951,0.2947431305878797
Well_D,Transition,86.49096771898508,0.3352237624973475,2.3499905898216467,40.90939120853596,0.5061295915716756
Well_C,Reservoir_2,42.43023524768557,0.20970481013628298,2.4327707446661204,386.54138864619284,0.25561759369691933
Well_A,Reservoir_2,34.08223019050726,0.22892190301988521,2.4203539283924536,630.34877626045,0.20496493050889258
Well_D,Basement,143.17678875414344,0.04095931710264,2.6135311842483957,1423.9967276610323,0.04920405012333896
Well_C,Basement,143.54785588732707,0.04997596159081146,2.642321850446321,1470.3793708924213,0.015138715624181225
Well_D,Shale_Cap,127.31017297108468,0.34908540426618534,2.2817967795636136,3.4592898808311947,0.9333255186528385
Well_B,Reservoir_1,45.44442732536401,0.1826835168916912,2.4070206138046544,342.4519512080868,0.25677575648185863
Well_A,Basement,146.2364734828908,0.04757318723187967,2.6292089237700234,1458.0966119863656,0.02375623357175699
Well_B,Reservoir_2,38.15000286359575,0.22431230700786983,2.4718116414523568,538.5082557507827,0.2521675898585961
Well_C,Transition,73.844829025391,0.2931818424530784,2.362849500771257,31.980050907905905,0.4886851469080294
Well_B,Reservoir_2,32.38578248108858,0.231571540594383,2.397425318111704,405.81919351507327,0.21897226616677906
Well_B,Reservoir_1,35.08000558076553,0.1762531130577858,2.374122150042642,331.51947096192333,0.24304401051173483
